Instances,feature_Mean_StdDevDist,feature_Centroid_X,feature_Centroid_Y,feature_Radius,feature_FracDistinctDists_1Digit,feature_FracDistinctDists_2Digits,feature_FracDistinctDists_3Digits,feature_FracDistinctDists_4Digits,feature_RectangularArea,feature_VarNormalised_nNNds,feature_CoeffvarNormalised_nNNds,feature_NumClusters,feature_CitiesModClusters,feature_VarCitiesPerCluster,feature_NumOutliers,feature_RatioNodesNearEdgesPlane,feature_MeanRadiusEachCluster,algo_CLK_Mean_Effort,algo_LKCC_Mean_Effort,Sources
random_072,91.58879646,187.54,194.25,0.0021,0.0148,0.0837,0.2884,147.600933,153663,0.000557839,65.57577319,3,1,497.3333333,14,0.49,75.60404773,108647,17143.7,RANDOM
random_073,97.7381875,198.27,209.65,0.002,0.0142,0.0848,0.2913,156.3061697,156024,0.000514449,57.30954786,1,0,0,4,0.56,154.4143877,107374,22655.8,RANDOM
random_074,91.19510598,206.28,220.09,0.0019,0.0137,0.084,0.2878,148.184668,147455,0.000647675,56.20707426,1,0,0,14,0.52,136.5171706,119638,12233.2,RANDOM
random_075,100.3820715,202.09,213.32,0.0022,0.0142,0.0852,0.2928,162.1282778,156414,0.000366651,51.64238002,4,0,208.6666667,8,0.57,69.38769353,138042,22378.3,RANDOM
random_076,93.78232814,199.04,180.76,0.0021,0.0139,0.0833,0.2894,151.1632265,152084,0.000545643,57.06012343,3,1,870.3333333,18,0.38,66.80141093,96729.3,9707.57,RANDOM
random_077,93.4223075,197.99,198.96,0.002,0.0138,0.0826,0.2849,153.0259066,152478,0.000464229,49.30949818,3,1,763,7,0.56,75.29910555,90005.1,13481.6,RANDOM
random_078,100.0611611,205.11,196.89,0.0018,0.0136,0.0818,0.2913,162.6250253,154056,0.000278885,43.75315458,2,0,1458,16,0.54,98.59024522,106639,16195.2,RANDOM
random_079,90.36211903,209.61,179.59,0.002,0.014,0.0819,0.2822,146.9431807,152100,0.000363077,51.51824459,1,0,0,22,0.42,124.8764234,95271,23569,RANDOM
random_080,91.19275052,203.89,207.98,0.0022,0.0146,0.0822,0.283,148.9685803,153639,0.000502769,60.77584257,4,0,424.9166667,11,0.37,60.69664706,178379,26164.1,RANDOM
random_081,91.37144617,197.27,203.34,0.0022,0.0143,0.0831,0.2871,149.9672469,154054,0.000687257,63.01562067,3,1,372,10,0.49,76.29170416,123011,17084.3,RANDOM
random_082,91.4565425,197.38,208.11,0.0019,0.0138,0.0817,0.2866,149.5763592,150136,0.000493147,52.16702673,1,0,0,6,0.62,145.8865341,107837,19561.2,RANDOM
random_083,87.31249158,199.45,209.36,0.002,0.0139,0.0833,0.2782,141.7879933,149380,0.000536739,56.03252286,2,0,2450,12,0.43,79.21972262,164406,19810.8,RANDOM
random_084,97.24552568,220.44,206.43,0.0023,0.014,0.0835,0.2921,159.5808011,155235,0.000642229,65.8217863,4,0,62.25,17,0.48,58.39253718,131426,28378.2,RANDOM
random_085,94.73986474,193.23,190.67,0.0021,0.0139,0.0825,0.2853,154.6404321,155628,0.000513002,59.46612784,2,0,3120.5,7,0.5,87.65143542,219565,44344.7,RANDOM
random_086,90.5868592,209.8,196.81,0.0021,0.0139,0.0847,0.2867,146.2070182,156016,0.00056906,57.34719835,1,0,0,11,0.4,140.3124343,172892,37693.7,RANDOM
random_087,98.76105726,198.78,197.82,0.002,0.0142,0.0815,0.2942,161.9561315,154830,0.00055165,56.51320553,2,0,2380.5,13,0.54,93.92361827,119063,17022.5,RANDOM
random_088,95.45210543,211.08,192.48,0.0019,0.0142,0.0839,0.2928,153.9057763,145699,0.000556331,60.24948842,2,0,288,22,0.41,89.4509553,105280,13020.4,RANDOM
random_089,94.14562585,204.64,217.17,0.0022,0.0142,0.0829,0.285,152.7239555,148947,0.000457753,59.09368846,4,0,614,8,0.54,61.33909679,148139,13969.2,RANDOM
random_090,95.58372964,187.64,211.27,0.0019,0.0138,0.0839,0.2927,154.0558958,156021,0.0005798,53.94008564,2,0,2738,14,0.54,83.19946614,70371.2,10142.7,RANDOM
random_091,96.44240041,185.41,207.05,0.0021,0.014,0.0841,0.2913,155.9422911,151690,0.000477063,52.91800544,5,0,180.3,3,0.45,57.75705826,154280,10996.5,RANDOM
random_092,100.0977595,218.75,193.84,0.002,0.0145,0.0848,0.2952,160.7521113,154448,0.000499487,55.96365101,2,0,2450,14,0.46,83.81609161,128335,18562.4,RANDOM
random_093,96.34654668,194.64,189.24,0.0018,0.0134,0.0816,0.2886,156.8780808,154440,0.000314537,41.77361686,1,0,0,18,0.46,147.4056891,84306.3,16447.6,RANDOM
random_094,104.7075676,203.35,193.14,0.0021,0.015,0.0843,0.2959,167.8946694,157210,0.000446307,59.58901274,3,1,102.3333333,30,0.4,78.5223645,168575,16612.6,RANDOM
random_095,95.06893692,197.05,210.59,0.0021,0.0141,0.0848,0.2905,150.8836114,153655,0.000461367,51.6573694,1,0,0,10,0.5,143.1776879,135591,18905.5,RANDOM
random_096,102.2113687,207.67,202.04,0.0019,0.014,0.0846,0.2952,167.6687952,156420,0.000446459,51.25544,4,0,8.666666667,4,0.69,72.32165349,101669,14563,RANDOM
random_097,92.46827241,188.43,209.28,0.002,0.0142,0.0841,0.2903,150.342292,152865,0.000551351,55.50144217,1,0,0,14,0.36,140.9939535,93071.2,19105.8,RANDOM
random_098,93.09297624,176.89,203.85,0.0021,0.0138,0.0837,0.2869,152.2406927,155220,0.000601958,56.98960284,4,0,224.25,13,0.35,56.15995622,170859,19273.2,RANDOM
random_099,90.38124387,204.15,206.97,0.002,0.0134,0.0823,0.2835,147.6534348,155232,0.000495853,47.64018682,3,1,721,4,0.55,75.6406828,98802.9,12211.5,RANDOM
random_100,96.93261052,183.04,190.69,0.0019,0.0137,0.0828,0.291,155.3909889,151690,0.000520019,52.21125502,3,1,850.3333333,9,0.47,69.95088596,80918.4,14489.1,RANDOM
random_101,89.96954058,219.51,190.48,0.002,0.0146,0.0857,0.2871,144.6421378,157608,0.000474099,58.39594273,1,0,0,16,0.37,129.213446,116386,15672.6,RANDOM
random_102,96.42614056,207.68,200.83,0.002,0.0138,0.0833,0.2898,158.3256688,152484,0.000476108,50.60286417,3,1,345.3333333,9,0.49,80.34785408,140853,33761,RANDOM
random_103,99.62424907,198.23,196.76,0.0022,0.0142,0.0858,0.2939,159.7889278,158403,0.000489343,57.43453982,2,0,2244.5,9,0.45,97.08402004,162007,30388.8,RANDOM
random_104,88.72282919,231.32,180.42,0.0022,0.014,0.0836,0.2864,141.7259023,148992,0.000395482,53.90358654,2,0,1012.5,13,0.42,87.86919066,133211,20940.7,RANDOM
random_105,93.00983637,206.64,190.86,0.0022,0.014,0.0807,0.284,152.1074464,147447,0.000566702,58.61761041,3,1,330.3333333,0,0.5,91.22601307,147551,27865.8,RANDOM
random_106,97.44895527,189.49,212.9,0.0018,0.0137,0.081,0.2905,159.7814944,155235,0.000294987,42.02474125,2,0,512,18,0.58,113.5272173,82776.1,14272.8,RANDOM
random_107,103.6474519,200.14,204.53,0.0019,0.0138,0.0842,0.2986,167.3844293,154836,0.000483997,53.40095445,3,1,453,10,0.5,74.01112705,123464,19339.4,RANDOM
random_108,94.15795456,186.46,217.89,0.002,0.0141,0.0863,0.2883,153.2349099,149326,0.000546709,55.68848092,2,0,1800,6,0.42,95.63275196,104017,22271.5,RANDOM
random_109,98.40243265,190.46,188.49,0.0022,0.0145,0.085,0.2964,158.2834622,158404,0.000670371,65.16072021,3,1,1366.333333,12,0.39,65.41147502,197868,34049,RANDOM
random_110,98.35811365,198.35,205.6,0.0019,0.0137,0.0837,0.2941,159.2397018,150912,0.000573125,55.03514522,5,0,269.7,9,0.42,51.01574356,108414,16786.9,RANDOM
random_111,102.5793668,187.67,209.28,0.0021,0.0142,0.0823,0.2859,168.3545156,152460,0.000512997,58.55225194,4,0,312.3333333,6,0.6,65.5441558,117661,6955.68,RANDOM
random_112,97.3409805,181.59,197.48,0.002,0.0139,0.0819,0.2919,159.477946,154036,0.000434148,51.56311968,1,0,0,20,0.52,144.242299,111601,15333.8,RANDOM
random_113,95.0927433,206.32,208.9,0.0023,0.0143,0.083,0.2889,154.1971485,155232,0.000392415,52.39473925,3,1,382.3333333,12,0.39,78.60223255,142693,12888.8,RANDOM
random_114,96.80626563,217.64,188.11,0.002,0.014,0.0837,0.2913,157.3818529,156812,0.000469655,52.2999553,2,0,1984.5,9,0.48,89.5523941,170739,36325.3,RANDOM
random_115,102.8347184,178.3,210.17,0.002,0.0142,0.0846,0.3011,166.3101827,156812,0.000434607,55.93948676,3,1,112,25,0.36,72.5226024,183791,16019.6,RANDOM
random_116,99.12125408,198.33,212.51,0.0021,0.0139,0.0835,0.2946,161.8900497,156420,0.000472848,51.84317166,3,1,764.3333333,15,0.34,77.1284171,105041,12828.7,RANDOM
random_117,96.26939938,215.87,200.31,0.002,0.0139,0.08,0.284,157.8514732,155610,0.000459428,55.11196716,4,0,510,12,0.42,62.01559771,120690,12674.4,RANDOM
random_118,91.52622977,213.96,203.93,0.0019,0.0137,0.0828,0.2875,147.9273942,155624,0.000517192,51.32485317,4,0,224.25,5,0.46,65.49507284,183720,22348.3,RANDOM
random_119,88.00118497,196.63,193.84,0.0017,0.0133,0.0841,0.28,143.1656145,147440,0.000419652,45.26299417,2,0,2520.5,15,0.38,74.06971848,115737,15212.6,RANDOM
random_120,94.87873666,205.92,197.82,0.0019,0.0135,0.0861,0.2925,154.511287,154830,0.000489704,47.40370427,1,0,0,5,0.45,152.1513048,118765,9862.55,RANDOM
random_121,90.92647962,198.66,197.82,0.002,0.0138,0.0835,0.2822,146.8169273,155232,0.000487956,55.46779483,2,0,1860.5,15,0.36,86.39320774,109492,16966.8,RANDOM
random_122,102.4418114,221.04,170.6,0.0023,0.0142,0.0833,0.2937,168.4075416,156024,0.000688696,65.21213511,4,0,332.6666667,12,0.46,64.47058876,115016,13976.6,RANDOM
random_123,96.34382584,187.94,217.17,0.002,0.0141,0.0842,0.2891,157.6239449,157212,0.000505153,54.32976335,3,1,64,19,0.45,75.21631732,97358.8,12921.2,RANDOM
random_124,90.44620437,201.05,209.75,0.0021,0.014,0.0845,0.2825,146.1639437,153660,0.000571852,58.84698173,1,0,0,3,0.51,142.8983651,94459.1,13901.5,RANDOM
random_125,91.89003658,199.14,195.37,0.002,0.0138,0.0845,0.2911,147.0341417,154840,0.000453365,48.58590642,3,1,883,16,0.47,63.81858243,95571.3,4993.02,RANDOM
random_126,96.9138691,189.96,186.51,0.0021,0.0144,0.085,0.2915,156.1085266,154836,0.000393299,52.5459061,2,0,2738,8,0.4,91.1397049,158914,35579,RANDOM
random_127,87.60121088,208.24,226.65,0.0018,0.0134,0.086,0.2836,139.8304668,139370,0.000645221,56.84156108,2,0,2664.5,15,0.42,68.63910119,71719.5,7044.38,RANDOM
random_128,92.88164839,194.41,177.07,0.002,0.014,0.0846,0.2869,149.8742154,155630,0.000612097,60.20841757,3,1,654.3333333,23,0.3,60.77839502,113436,16627.5,RANDOM
random_129,96.92523762,189.36,202.2,0.0021,0.0143,0.0839,0.2909,156.3485522,154830,0.000460543,54.64242837,1,0,0,11,0.51,145.7747665,180540,32519.6,RANDOM
random_130,96.0407133,185.66,187.38,0.0021,0.0145,0.0849,0.29,154.8094406,152490,0.000464016,58.85429741,3,1,1826.333333,5,0.51,63.67791909,194676,59467.1,RANDOM
random_131,88.76147467,198.19,202.16,0.002,0.0137,0.082,0.2829,143.7728925,154433,0.000464269,50.48150622,2,0,3362,4,0.46,79.97788525,147109,25067.9,RANDOM
random_132,91.25031198,206,197.9,0.0021,0.0136,0.0838,0.2859,147.2070189,154433,0.000483764,49.75142657,3,1,1209,7,0.49,73.49354613,189899,24836.1,RANDOM
random_133,91.68205772,203.31,187.85,0.0022,0.0145,0.0859,0.2885,148.0578588,151317,0.000662669,67.10611532,1,0,0,5,0.46,145.1838405,132524,47010.7,RANDOM
random_134,90.11871045,203.45,209.78,0.0017,0.0133,0.0821,0.2838,145.8832987,156812,0.000549946,51.73654542,2,0,1250,4,0.5,102.8955199,150952,15283.9,RANDOM
random_135,98.21662382,183.28,204.61,0.0021,0.0146,0.0832,0.2875,159.5776634,158006,0.000502425,61.84412443,4,0,260.25,7,0.45,66.38982013,161384,35622.9,RANDOM
random_136,99.80950436,210.14,198.92,0.002,0.0139,0.0861,0.2944,162.5543208,152490,0.000518502,53.89630708,3,1,186.3333333,17,0.46,73.29170395,127298,25828,RANDOM
random_137,95.38246957,206.24,215.62,0.0021,0.0144,0.0851,0.2885,153.6728292,157210,0.000391167,51.33710319,2,0,684.5,3,0.46,110.0032422,135390,13605.7,RANDOM
random_138,92.36543655,196.1,188.3,0.0021,0.014,0.083,0.2827,151.7052903,153272,0.000457264,53.47867431,2,0,2450,4,0.51,92.98727236,170714,22877.3,RANDOM
random_139,97.21939371,206.73,196.78,0.0021,0.0146,0.0855,0.2927,155.7489093,156021,0.000469795,59.00958274,3,1,589,10,0.4,67.87508873,111446,14721.6,RANDOM
random_140,98.43408508,222.28,213.05,0.0022,0.0144,0.0886,0.2944,156.4499517,158004,0.000500994,59.40302983,4,0,303.5833333,17,0.43,57.45448931,100786,10563.7,RANDOM
random_141,90.22362224,204.26,203,0.0021,0.0142,0.0832,0.282,146.6400613,153648,0.000807959,69.21629362,3,1,237,16,0.31,78.48860375,151857,15708.1,RANDOM
random_142,95.24020531,194.82,195.57,0.0021,0.0141,0.0828,0.2883,152.0171964,157608,0.000634497,60.22047872,3,1,1369.333333,9,0.47,73.23604673,78485,9342.44,RANDOM
random_143,94.83346558,217.69,191.31,0.002,0.0141,0.0841,0.2925,152.9463944,156418,0.000445424,54.98173664,1,0,0,17,0.4,143.4305916,141341,19113.1,RANDOM
random_144,97.15194913,211.14,207.26,0.0021,0.0138,0.083,0.2902,158.6822635,156812,0.000521572,53.13766034,3,1,134.3333333,14,0.43,81.3891678,118184,13527.2,RANDOM
random_145,92.75807266,225.24,216.45,0.002,0.014,0.0845,0.2893,149.7567003,144774,0.000465396,57.52903927,3,1,214.3333333,14,0.36,65.67555635,144498,18633.1,RANDOM
random_146,92.25248288,194.36,188.11,0.0021,0.0141,0.0842,0.2856,150.179273,152084,0.000415756,56.87195194,1,0,0,4,0.56,147.9443213,119112,20899.4,RANDOM
random_147,91.76908453,210.79,200.06,0.0016,0.0131,0.0815,0.2852,149.8860585,154840,0.000371907,42.40520014,2,0,840.5,5,0.54,104.4613316,116349,18630.3,RANDOM
random_148,93.13754444,200.71,209.17,0.0019,0.0133,0.0835,0.2871,151.1594225,148590,0.000390554,45.95090763,3,1,464.3333333,11,0.49,76.02841773,166870,40881.9,RANDOM
random_149,90.17112244,195.24,204.84,0.002,0.0137,0.0853,0.2822,145.6637139,148454,0.000530356,53.66604111,3,1,1053,1,0.51,79.17397731,101555,16081.8,RANDOM
random_150,92.91463276,181.25,198.71,0.0021,0.0138,0.081,0.287,151.6851419,157212,0.000468697,50.59105135,2,0,2664.5,11,0.52,84.59923617,158261,18881.1,RANDOM
random_151,94.35254393,201.21,195.02,0.0022,0.0138,0.081,0.2822,155.4932202,155628,0.000656798,61.85029664,3,1,264.3333333,3,0.54,80.00319801,137075,15029.8,RANDOM
random_152,92.43230618,189.45,203.03,0.0023,0.0145,0.0837,0.2886,149.7514558,151680,0.000554153,57.56672361,3,1,896.3333333,17,0.45,61.50986534,115546,14415.1,RANDOM
random_153,101.055326,202.17,190.19,0.0021,0.0147,0.0871,0.2995,162.355153,156420,0.000506378,62.0104535,3,1,654.3333333,8,0.44,83.35306657,115547,13456.3,RANDOM
random_154,92.52322707,182.87,199.5,0.002,0.0137,0.0857,0.2876,147.545786,150902,0.000473002,54.93652563,3,1,754.3333333,12,0.46,65.14843492,124052,15081,RANDOM
random_155,91.8293155,195.64,190.18,0.002,0.0139,0.0828,0.2827,149.0538576,150519,0.000452438,47.9872354,2,0,2738,4,0.55,91.29564083,146571,29223.2,RANDOM
random_156,95.87795953,190.97,201.16,0.0021,0.0143,0.0836,0.2906,155.7949039,156021,0.000439926,49.64361953,2,0,2112.5,13,0.39,93.41903187,113575,11348.5,RANDOM
random_157,95.37872623,187.94,198.1,0.0023,0.0139,0.0843,0.2897,154.271141,156021,0.000611977,56.004331,3,1,282.3333333,11,0.44,80.10209384,140442,11175.8,RANDOM
random_158,93.70678906,198.01,190.51,0.0021,0.0145,0.0842,0.2861,151.5120079,150150,0.000398095,55.42781878,5,0,119.8,13,0.31,46.65889813,194585,22159.5,RANDOM
random_159,94.27037754,202.56,195,0.0022,0.0145,0.0863,0.2918,151.8057523,154050,0.000553709,63.25147896,1,0,0,11,0.37,144.1952117,181650,26196.9,RANDOM
random_160,92.57171694,192.93,212.76,0.0019,0.0139,0.0838,0.2832,149.7432731,154440,0.000558642,52.39853527,1,0,0,13,0.42,136.5184876,161258,18110.9,RANDOM
random_161,94.34767597,203.02,216.99,0.002,0.014,0.0818,0.2862,154.5999664,154440,0.000381278,50.59641311,1,0,0,8,0.55,147.7654109,140649,17282.9,RANDOM
random_162,93.70699205,212.94,215.21,0.0018,0.0137,0.0851,0.2877,152.7585535,156418,0.000465848,52.4834431,1,0,0,9,0.49,149.3294612,87860.3,23701.2,RANDOM
random_163,95.17076963,210.2,208.95,0.0022,0.0141,0.0846,0.2918,153.4715976,152096,0.000837933,71.67921871,2,0,2112.5,19,0.49,95.2935842,130878,13398.5,RANDOM
random_164,90.06865389,192.84,195.41,0.0021,0.0135,0.0839,0.285,146.5200704,148995,0.000585295,54.00282188,1,0,0,13,0.41,139.5688631,139793,27620.7,RANDOM
random_165,97.63770716,221.48,201.25,0.002,0.0141,0.0844,0.2934,156.0534416,151317,0.000434889,54.41365069,3,1,764.3333333,9,0.39,77.78030437,142108,26005.8,RANDOM
random_166,87.84624729,211.72,170.31,0.0022,0.0143,0.0876,0.2848,138.3497086,157608,0.000537386,59.49629185,2,0,2664.5,11,0.39,77.05944157,128441,17478.5,RANDOM
random_167,93.48096607,207.78,183.5,0.0016,0.0132,0.0859,0.2885,150.7798655,155227,0.000336277,39.8595513,3,1,537.3333333,0,0.51,90.49716063,165480,31954.3,RANDOM
random_168,94.2297072,199.91,204.92,0.0018,0.0134,0.0807,0.2858,155.1354721,155232,0.000418874,46.29647754,4,0,407.5833333,5,0.64,76.54289409,115760,13637.7,RANDOM
random_169,101.472971,203.11,218.71,0.0019,0.0141,0.0856,0.2947,160.8032364,154440,0.000448966,54.81362358,3,1,256.3333333,15,0.35,73.49386313,179214,19879.6,RANDOM
random_170,91.53603126,199.06,193.37,0.0021,0.0138,0.0824,0.2855,149.0449008,156408,0.000677215,62.53046862,2,0,98,6,0.47,112.418077,140413,12048.3,RANDOM
random_171,91.96390296,211.06,193.56,0.0022,0.0142,0.0828,0.2855,150.0905235,157212,0.000598938,60.48651534,1,0,0,6,0.5,144.3211975,135203,22623.9,RANDOM
random_172,101.1666868,193.71,203.73,0.0021,0.0143,0.0833,0.2934,165.6252882,156024,0.000405647,52.85415497,3,1,892,7,0.58,75.85927205,102582,11347.2,RANDOM
random_173,94.65038896,195.17,203.02,0.0021,0.0136,0.0824,0.2936,153.269854,148947,0.000549364,52.44518184,3,1,1531,1,0.57,77.81537611,118323,15788.7,RANDOM
random_174,90.51903605,205.92,213.31,0.002,0.0141,0.084,0.2865,147.2030329,148189,0.000645371,63.29033693,1,0,0,7,0.48,141.2531756,204695,17165.5,RANDOM
random_175,96.1196704,194.08,207.82,0.0019,0.0136,0.0829,0.289,156.6692333,158004,0.000312194,43.62839573,3,1,990.3333333,11,0.54,71.22588804,168341,21377.5,RANDOM
random_176,95.20130435,201.61,210.89,0.0022,0.0141,0.0823,0.2855,156.2601249,151312,0.000638258,64.86386807,2,0,200,10,0.46,110.3603226,146763,18409.9,RANDOM
random_177,91.43595757,221.97,209.61,0.0024,0.0146,0.0877,0.2903,145.7430984,154842,0.000582775,63.40039755,2,0,1012.5,9,0.38,85.75495616,177333,41263.3,RANDOM
random_178,92.98550255,203.22,194.92,0.0019,0.014,0.0848,0.2883,149.4276636,157212,0.000522078,63.29532226,1,0,0,11,0.41,143.8140309,207952,115801,RANDOM
random_179,98.74836216,202.22,180.77,0.0021,0.0139,0.084,0.2924,162.0337727,149370,0.0004201,55.43128526,6,4,62.96666667,3,0.56,52.5737595,179878,24374.3,RANDOM
random_180,91.53688965,208.35,223.04,0.0023,0.0141,0.0853,0.2888,146.0724265,156815,0.00037151,50.77662691,2,0,1800,24,0.37,73.68437057,115814,16680.9,RANDOM
random_181,91.88847787,189.51,196.18,0.0019,0.0135,0.083,0.2849,151.479183,153660,0.000453882,45.42711495,2,0,450,0,0.59,108.6617451,80709.7,9427.66,RANDOM
random_182,94.4117591,206.48,185.84,0.0021,0.0139,0.0848,0.2904,151.8252902,154054,0.000546761,58.25779882,1,0,0,2,0.55,150.7263617,115112,20975.6,RANDOM
random_183,88.74740321,183.34,196.15,0.0023,0.0142,0.085,0.2818,142.0429153,156812,0.000633814,62.98887653,2,0,2738,14,0.39,74.95670659,131843,22768,RANDOM
random_184,94.81115365,204.44,201.3,0.002,0.0139,0.0833,0.2862,155.4456776,153648,0.000538559,56.13445111,1,0,0,0,0.5,155.4456776,115972,18156.9,RANDOM
random_185,87.10911979,214.12,191.89,0.002,0.0134,0.085,0.2806,141.2652588,152434,0.000506966,47.37924359,1,0,0,7,0.51,136.2976695,62068.9,15402.1,RANDOM
random_186,99.24457122,189.43,209.53,0.0021,0.0142,0.081,0.2936,161.1323996,155618,0.000507573,56.9557832,2,0,3444.5,3,0.61,91.02836488,111256,21960.4,RANDOM
random_187,92.40676567,219.16,203.08,0.0018,0.014,0.0858,0.2855,147.4643621,153266,0.000565804,53.70098339,1,0,0,13,0.36,136.7722264,108889,10693.6,RANDOM
random_188,89.17578192,199.42,188.76,0.0021,0.0137,0.083,0.282,145.5090565,156816,0.000616761,56.21263204,1,0,0,9,0.36,137.9468426,120216,15605.6,RANDOM
random_189,88.17346892,198.76,194.29,0.002,0.0142,0.0831,0.2816,143.7748081,154840,0.000547651,58.99838349,1,0,0,14,0.55,131.7442424,155993,25642.6,RANDOM
random_190,98.22808139,182.83,201.02,0.0018,0.0141,0.0814,0.2898,159.7799413,155630,0.000430187,52.44042636,4,0,568.25,5,0.64,69.88716965,109822,14317,RANDOM
