Instances,Source,feature_n,feature_Mean,feature_Median,feature_Var,feature_Max,feature_Min,feature_Huge,feature_Large,feature_Medium,feature_Small,feature_Tiny,algo_FFD,algo_DJD
BPP_750_120_0.1_0.8_8,Delorme,750,0.463111111,0.475,0.039503654,0.8,0.1,0.46,0.232,0.113333333,0.194666667,0.012,3.6666667,3.6666667
BPP_750_120_0.1_0.8_9,Delorme,750,0.449222222,0.441666667,0.041301432,0.8,0.1,0.418666667,0.234666667,0.132,0.214666667,0.010666667,2.0833333,1.0833333
BPP_750_120_0.2_0.7_0,Delorme,750,0.460077778,0.466666667,0.022239087,0.7,0.2,0.436,0.297333333,0.172,0.094666667,0,3.9416667,5.9416667
BPP_750_120_0.2_0.7_1,Delorme,750,0.4456,0.433333333,0.021329344,0.7,0.2,0.384,0.330666667,0.164,0.121333333,0,4.8,3.8
BPP_750_120_0.2_0.7_2,Delorme,750,0.444177778,0.441666667,0.021403139,0.7,0.2,0.373333333,0.328,0.177333333,0.121333333,0,5.8666667,2.8666667
BPP_750_120_0.2_0.7_3,Delorme,750,0.460655556,0.466666667,0.021035996,0.7,0.2,0.428,0.329333333,0.137333333,0.105333333,0,5.5083333,3.5083333
BPP_750_120_0.2_0.7_4,Delorme,750,0.4625,0.475,0.020420139,0.7,0.2,0.436,0.328,0.14,0.096,0,5.125,4.125
BPP_750_120_0.2_0.7_5,Delorme,750,0.4555,0.458333333,0.023035954,0.7,0.2,0.42,0.3,0.153333333,0.126666667,0,7.375,3.375
BPP_750_120_0.2_0.7_6,Delorme,750,0.450422222,0.454166667,0.020820748,0.7,0.2,0.389333333,0.345333333,0.154666667,0.110666667,0,4.1833333,2.1833333
BPP_750_120_0.2_0.7_7,Delorme,750,0.447211111,0.45,0.020770833,0.7,0.2,0.377333333,0.350666667,0.166666667,0.105333333,0,5.5916667,2.5916667
BPP_750_120_0.2_0.7_8,Delorme,750,0.4383,0.425,0.021231351,0.7,0.2,0.374666667,0.32,0.184,0.121333333,0,6.275,3.275
BPP_750_120_0.2_0.7_9,Delorme,750,0.456077778,0.458333333,0.021645561,0.7,0.2,0.416,0.310666667,0.169333333,0.104,0,5.9416667,3.9416667
BPP_750_120_0.2_0.8_0,Delorme,750,0.5018,0.491666667,0.030846575,0.8,0.2,0.48,0.293333333,0.133333333,0.093333333,0,7.65,7.65
BPP_750_120_0.2_0.8_1,Delorme,750,0.5001,0.5,0.02940786,0.8,0.2,0.482666667,0.297333333,0.130666667,0.089333333,0,5.925,5.925
BPP_750_120_0.2_0.8_2,Delorme,750,0.508833333,0.516666667,0.030897806,0.8,0.2,0.52,0.258666667,0.134666667,0.086666667,0,13.375,13.375
BPP_750_120_0.2_0.8_3,Delorme,750,0.483322222,0.479166667,0.032835833,0.8,0.2,0.472,0.238666667,0.161333333,0.128,0,3.5083333,2.5083333
BPP_750_120_0.2_0.8_4,Delorme,750,0.503866667,0.508333333,0.030848567,0.8,0.2,0.509333333,0.261333333,0.14,0.089333333,0,11.1,11.1
BPP_750_120_0.2_0.8_5,Delorme,750,0.4965,0.491666667,0.030508954,0.8,0.2,0.482666667,0.273333333,0.153333333,0.090666667,0,4.625,4.625
BPP_750_120_0.2_0.8_6,Delorme,750,0.502688889,0.508333333,0.031245177,0.8,0.2,0.514666667,0.256,0.12,0.109333333,0,13.9833333,13.9833333
BPP_750_120_0.2_0.8_7,Delorme,750,0.497466667,0.491666667,0.032373397,0.8,0.2,0.477333333,0.282666667,0.136,0.104,0,6.9,6.9
BPP_750_120_0.2_0.8_8,Delorme,750,0.486666667,0.475,0.03109,0.8,0.2,0.448,0.312,0.126666667,0.113333333,0,2,4
BPP_750_120_0.2_0.8_9,Delorme,750,0.5078,0.516666667,0.030472493,0.8,0.2,0.529333333,0.244,0.137333333,0.089333333,0,23.15,23.15
BPP_750_125_0.1_0.7_0,Delorme,750,0.398976,0.4,0.031259453,0.696,0.096,0.330666667,0.278666667,0.129333333,0.261333333,0.017333333,2.768,1.768
BPP_750_125_0.1_0.7_1,Delorme,750,0.395594667,0.388,0.03015847,0.696,0.096,0.321333333,0.293333333,0.128,0.257333333,0.021333333,2.304,1.304
BPP_750_125_0.1_0.7_2,Delorme,750,0.401205333,0.4,0.032278697,0.696,0.096,0.352,0.249333333,0.137333333,0.261333333,0.006666667,2.096,1.096
BPP_750_125_0.1_0.7_3,Delorme,750,0.392949333,0.4,0.029713616,0.696,0.096,0.312,0.282666667,0.136,0.269333333,0.012,2.288,1.288
BPP_750_125_0.1_0.7_4,Delorme,750,0.404192,0.408,0.029102,0.696,0.096,0.330666667,0.306666667,0.121333333,0.241333333,0.012,1.856,1.856
BPP_750_125_0.1_0.7_5,Delorme,750,0.402304,0.4,0.030061892,0.696,0.096,0.344,0.277333333,0.136,0.242666667,0.013333333,2.272,1.272
BPP_750_125_0.1_0.7_6,Delorme,750,0.386741333,0.384,0.029682768,0.696,0.096,0.292,0.3,0.137333333,0.270666667,0.014666667,1.944,1.944
BPP_750_125_0.1_0.7_7,Delorme,750,0.397312,0.392,0.032878705,0.696,0.096,0.356,0.24,0.138666667,0.265333333,0.02,3.016,1.016
BPP_750_125_0.1_0.7_8,Delorme,750,0.391509333,0.392,0.031159738,0.696,0.096,0.330666667,0.250666667,0.141333333,0.277333333,0.010666667,2.368,1.368
BPP_750_125_0.1_0.7_9,Delorme,750,0.4032,0.408,0.029735765,0.696,0.096,0.338666667,0.285333333,0.137333333,0.238666667,0.010666667,1.6,0.6
BPP_750_125_0.1_0.8_0,Delorme,750,0.436266667,0.424,0.043991097,0.8,0.096,0.416,0.224,0.116,0.244,0.017333333,2.8,0.8
BPP_750_125_0.1_0.8_1,Delorme,750,0.449674667,0.448,0.04404447,0.8,0.096,0.422666667,0.233333333,0.110666667,0.233333333,0.016,2.744,1.744
BPP_750_125_0.1_0.8_2,Delorme,750,0.455829333,0.456,0.039376355,0.8,0.096,0.433333333,0.254666667,0.117333333,0.194666667,0.012,2.128,2.128
BPP_750_125_0.1_0.8_3,Delorme,750,0.453525333,0.448,0.043443049,0.8,0.096,0.437333333,0.236,0.094666667,0.232,0.010666667,1.856,0.856
BPP_750_125_0.1_0.8_4,Delorme,750,0.456757333,0.46,0.041828376,0.8,0.096,0.438666667,0.248,0.097333333,0.216,0.005333333,2.432,2.432
BPP_750_125_0.1_0.8_5,Delorme,750,0.455413333,0.464,0.040837544,0.8,0.096,0.432,0.256,0.1,0.212,0.009333333,2.44,1.44
BPP_750_125_0.1_0.8_6,Delorme,750,0.4304,0.416,0.043179349,0.8,0.096,0.394666667,0.233333333,0.114666667,0.257333333,0.012,2.2,1.2
BPP_750_125_0.1_0.8_7,Delorme,750,0.450282667,0.448,0.040147877,0.8,0.096,0.425333333,0.249333333,0.113333333,0.212,0.012,1.288,0.288
BPP_750_125_0.1_0.8_8,Delorme,750,0.449077333,0.456,0.040222669,0.8,0.096,0.426666667,0.26,0.104,0.209333333,0.014666667,2.192,2.192
BPP_750_125_0.1_0.8_9,Delorme,750,0.453098667,0.464,0.043187828,0.8,0.096,0.436,0.228,0.116,0.22,0.012,3.176,1.176
BPP_750_125_0.2_0.7_0,Delorme,750,0.450933333,0.452,0.020838414,0.696,0.2,0.4,0.357333333,0.128,0.114666667,0,3.8,2.8
BPP_750_125_0.2_0.7_1,Delorme,750,0.459317333,0.472,0.020754947,0.696,0.2,0.432,0.332,0.128,0.108,0,6.512,3.512
BPP_750_125_0.2_0.7_2,Delorme,750,0.448789333,0.456,0.020861841,0.696,0.2,0.401333333,0.326666667,0.170666667,0.101333333,0,6.408,5.408
BPP_750_125_0.2_0.7_3,Delorme,750,0.446442667,0.44,0.021108871,0.696,0.2,0.388,0.350666667,0.153333333,0.108,0,4.168,2.168
BPP_750_125_0.2_0.7_4,Delorme,750,0.444437333,0.448,0.021887937,0.696,0.2,0.396,0.298666667,0.184,0.121333333,0,6.672,2.672
BPP_750_125_0.2_0.7_5,Delorme,750,0.447029333,0.456,0.0218711,0.696,0.2,0.4,0.321333333,0.141333333,0.137333333,0,5.728,3.728
BPP_750_125_0.2_0.7_6,Delorme,750,0.441205333,0.44,0.020057427,0.696,0.2,0.377333333,0.353333333,0.154666667,0.114666667,0,5.096,4.096
BPP_750_125_0.2_0.7_7,Delorme,750,0.450805333,0.448,0.020767298,0.696,0.2,0.418666667,0.325333333,0.144,0.112,0,6.896,3.896
BPP_750_125_0.2_0.7_8,Delorme,750,0.451328,0.448,0.021386599,0.696,0.2,0.408,0.326666667,0.162666667,0.102666667,0,5.504,3.504
BPP_750_125_0.2_0.7_9,Delorme,750,0.450261333,0.456,0.021743452,0.696,0.2,0.408,0.326666667,0.133333333,0.132,0,6.304,5.304
BPP_750_125_0.2_0.8_0,Delorme,750,0.500810667,0.496,0.030822212,0.8,0.2,0.496,0.296,0.113333333,0.094666667,0,6.392,6.392
BPP_750_125_0.2_0.8_1,Delorme,750,0.498485333,0.504,0.02987969,0.8,0.2,0.510666667,0.269333333,0.128,0.092,0,9.136,9.136
BPP_750_125_0.2_0.8_2,Delorme,750,0.502752,0.504,0.030428053,0.8,0.2,0.508,0.272,0.137333333,0.082666667,0,7.936,7.936
BPP_750_125_0.2_0.8_3,Delorme,750,0.506784,0.512,0.028477967,0.8,0.2,0.514666667,0.284,0.134666667,0.066666667,0,15.912,15.912
BPP_750_125_0.2_0.8_4,Delorme,750,0.491648,0.48,0.031687343,0.8,0.2,0.478666667,0.274666667,0.142666667,0.104,0,3.264,3.264
BPP_750_125_0.2_0.8_5,Delorme,750,0.493621333,0.488,0.031999547,0.8,0.2,0.482666667,0.269333333,0.134666667,0.113333333,0,2.784,2.784
BPP_750_125_0.2_0.8_6,Delorme,750,0.504522667,0.496,0.031598233,0.8,0.2,0.498666667,0.284,0.134666667,0.082666667,0,7.608,7.608
BPP_750_125_0.2_0.8_7,Delorme,750,0.503434667,0.496,0.030725227,0.8,0.2,0.497333333,0.277333333,0.149333333,0.076,0,7.424,7.424
BPP_750_125_0.2_0.8_8,Delorme,750,0.496725333,0.504,0.03029349,0.8,0.2,0.502666667,0.270666667,0.133333333,0.093333333,0,5.456,5.456
BPP_750_125_0.2_0.8_9,Delorme,750,0.49568,0.492,0.032013892,0.8,0.2,0.494666667,0.256,0.145333333,0.104,0,3.24,3.24
BPP_750_150_0.1_0.7_0,Delorme,750,0.402551111,0.406666667,0.030084455,0.7,0.1,0.332,0.270666667,0.157333333,0.24,0.014666667,2.0866667,1.0866667
BPP_750_150_0.1_0.7_1,Delorme,750,0.394586667,0.393333333,0.031415377,0.7,0.1,0.317333333,0.274666667,0.137333333,0.270666667,0.013333333,3.06,1.06
BPP_750_150_0.1_0.7_2,Delorme,750,0.396,0.393333333,0.028664059,0.7,0.1,0.305333333,0.3,0.152,0.242666667,0.009333333,2,1
BPP_750_150_0.1_0.7_3,Delorme,750,0.393155556,0.386666667,0.032044768,0.7,0.1,0.310666667,0.262666667,0.145333333,0.281333333,0.016,2.1333333,1.1333333
BPP_750_150_0.1_0.7_4,Delorme,750,0.391831111,0.38,0.031556677,0.7,0.1,0.309333333,0.262666667,0.149333333,0.278666667,0.012,3.1266667,2.1266667
BPP_750_150_0.1_0.7_5,Delorme,750,0.396124444,0.386666667,0.029488032,0.7,0.1,0.309333333,0.284,0.150666667,0.256,0.012,2.9066667,0.9066667
BPP_750_150_0.1_0.7_6,Delorme,750,0.395884444,0.393333333,0.03015047,0.7,0.1,0.314666667,0.284,0.156,0.245333333,0.018666667,2.0866667,1.0866667
BPP_750_150_0.1_0.7_7,Delorme,750,0.41224,0.42,0.030855753,0.7,0.1,0.349333333,0.282666667,0.130666667,0.237333333,0.016,2.82,0.82
BPP_750_150_0.1_0.7_8,Delorme,750,0.397013333,0.393333333,0.032402221,0.7,0.1,0.334666667,0.253333333,0.144,0.268,0.010666667,3.24,1.24
BPP_750_150_0.1_0.7_9,Delorme,750,0.396373333,0.406666667,0.030283025,0.7,0.1,0.309333333,0.297333333,0.128,0.265333333,0.005333333,2.72,1.72
BPP_750_150_0.1_0.8_0,Delorme,750,0.461048889,0.466666667,0.040617804,0.8,0.1,0.442666667,0.252,0.116,0.189333333,0.013333333,2.2133333,2.2133333
BPP_750_150_0.1_0.8_1,Delorme,750,0.449324444,0.46,0.04272947,0.8,0.1,0.454666667,0.214666667,0.102666667,0.228,0.014666667,6.0066667,6.0066667
BPP_750_150_0.1_0.8_2,Delorme,750,0.447475556,0.446666667,0.039547375,0.8,0.1,0.425333333,0.233333333,0.137333333,0.204,0.006666667,2.3933333,1.3933333
BPP_750_150_0.1_0.8_3,Delorme,750,0.445955556,0.446666667,0.04287582,0.8,0.1,0.428,0.209333333,0.117333333,0.245333333,0.004,2.5333333,0.5333333
BPP_750_150_0.1_0.8_4,Delorme,750,0.455644444,0.453333333,0.041604614,0.8,0.1,0.430666667,0.233333333,0.133333333,0.202666667,0.008,2.2666667,1.2666667
BPP_750_150_0.1_0.8_5,Delorme,750,0.451155556,0.46,0.041320828,0.8,0.1,0.426666667,0.237333333,0.12,0.216,0.005333333,2.6333333,1.6333333
BPP_750_150_0.1_0.8_6,Delorme,750,0.465422222,0.473333333,0.042118155,0.8,0.1,0.456,0.230666667,0.117333333,0.196,0.008,2.9333333,1.9333333
BPP_750_150_0.1_0.8_7,Delorme,750,0.450702222,0.446666667,0.042547033,0.8,0.1,0.432,0.221333333,0.141333333,0.205333333,0.012,2.9733333,0.9733333
BPP_750_150_0.1_0.8_8,Delorme,750,0.453662222,0.46,0.041496721,0.8,0.1,0.429333333,0.234666667,0.121333333,0.214666667,0.014666667,1.7533333,2.7533333
BPP_750_150_0.1_0.8_9,Delorme,750,0.445262222,0.44,0.040185168,0.8,0.1,0.428,0.226666667,0.128,0.217333333,0.014666667,2.0533333,1.0533333
BPP_750_150_0.2_0.7_0,Delorme,750,0.448106667,0.453333333,0.021174104,0.7,0.2,0.404,0.3,0.193333333,0.102666667,0,7.92,5.92
BPP_750_150_0.2_0.7_1,Delorme,750,0.444044444,0.433333333,0.021023583,0.7,0.2,0.370666667,0.350666667,0.170666667,0.108,0,5.9666667,3.9666667
BPP_750_150_0.2_0.7_2,Delorme,750,0.466328889,0.466666667,0.020813516,0.7,0.2,0.430666667,0.334666667,0.164,0.070666667,0,5.2533333,5.2533333
BPP_750_150_0.2_0.7_3,Delorme,750,0.460133333,0.466666667,0.022103271,0.7,0.2,0.418666667,0.32,0.156,0.105333333,0,6.9,4.9
BPP_750_150_0.2_0.7_4,Delorme,750,0.451226667,0.453333333,0.022024895,0.7,0.2,0.396,0.322666667,0.182666667,0.098666667,0,6.58,3.58
BPP_750_150_0.2_0.7_5,Delorme,750,0.446542222,0.446666667,0.021550918,0.7,0.2,0.377333333,0.34,0.166666667,0.116,0,6.0933333,3.0933333
BPP_750_150_0.2_0.7_6,Delorme,750,0.44296,0.44,0.022207357,0.7,0.2,0.381333333,0.314666667,0.18,0.124,0,5.78,2.78
BPP_750_150_0.2_0.7_7,Delorme,750,0.456506667,0.453333333,0.021174463,0.7,0.2,0.406666667,0.334666667,0.168,0.090666667,0,4.62,4.62
BPP_750_150_0.2_0.7_8,Delorme,750,0.439688889,0.426666667,0.021832022,0.7,0.2,0.361333333,0.34,0.182666667,0.116,0,5.2333333,2.2333333
BPP_750_150_0.2_0.7_9,Delorme,750,0.443395556,0.433333333,0.021350485,0.7,0.2,0.386666667,0.32,0.177333333,0.116,0,6.4533333,3.4533333
BPP_750_150_0.2_0.8_0,Delorme,750,0.498275556,0.486666667,0.029372078,0.8,0.2,0.474666667,0.317333333,0.125333333,0.082666667,0,8.2933333,8.2933333
BPP_750_150_0.2_0.8_1,Delorme,750,0.50648,0.506666667,0.02906918,0.8,0.2,0.506666667,0.294666667,0.117333333,0.081333333,0,14.14,14.14
BPP_750_150_0.2_0.8_2,Delorme,750,0.499244444,0.5,0.029444229,0.8,0.2,0.498666667,0.282666667,0.130666667,0.088,0,4.5666667,4.5666667
BPP_750_150_0.2_0.8_3,Delorme,750,0.496008889,0.486666667,0.02905933,0.8,0.2,0.477333333,0.298666667,0.142666667,0.081333333,0,3.9933333,3.9933333
BPP_750_150_0.2_0.8_4,Delorme,750,0.498391111,0.506666667,0.031043041,0.8,0.2,0.502666667,0.261333333,0.132,0.104,0,10.2066667,10.2066667
BPP_750_150_0.2_0.8_5,Delorme,750,0.495706667,0.496666667,0.031945241,0.8,0.2,0.490666667,0.269333333,0.134666667,0.105333333,0,2.22,2.22
BPP_750_150_0.2_0.8_6,Delorme,750,0.495333333,0.493333333,0.030406015,0.8,0.2,0.485333333,0.277333333,0.142666667,0.094666667,0,3.5,3.5
BPP_750_150_0.2_0.8_7,Delorme,750,0.49536,0.486666667,0.031639982,0.8,0.2,0.484,0.270666667,0.150666667,0.094666667,0,3.48,3.48
BPP_750_150_0.2_0.8_8,Delorme,750,0.491342222,0.48,0.03028605,0.8,0.2,0.470666667,0.286666667,0.158666667,0.084,0,2.4933333,2.4933333
BPP_750_150_0.2_0.8_9,Delorme,750,0.503564444,0.493333333,0.030914643,0.8,0.2,0.486666667,0.286666667,0.148,0.078666667,0,10.3266667,10.3266667
BPP_750_200_0.1_0.7_0,Delorme,750,0.3989,0.395,0.03122349,0.7,0.1,0.332,0.272,0.141333333,0.254666667,0.008,2.825,1.825
BPP_750_200_0.1_0.7_1,Delorme,750,0.397473333,0.395,0.030839916,0.7,0.1,0.329333333,0.284,0.122666667,0.264,0.012,2.895,0.895
BPP_750_200_0.1_0.7_2,Delorme,750,0.39976,0.405,0.030986409,0.7,0.1,0.337333333,0.288,0.113333333,0.261333333,0.013333333,3.18,1.18
BPP_750_200_0.1_0.7_3,Delorme,750,0.395406667,0.39,0.029026601,0.7,0.1,0.317333333,0.297333333,0.129333333,0.256,0.009333333,2.445,1.445
BPP_750_200_0.1_0.7_4,Delorme,750,0.3926,0.385,0.031143373,0.7,0.1,0.322666667,0.270666667,0.136,0.270666667,0.006666667,3.55,1.55
BPP_750_200_0.1_0.7_5,Delorme,750,0.405773333,0.41,0.030376335,0.7,0.1,0.34,0.285333333,0.129333333,0.245333333,0.005333333,2.67,1.67
BPP_750_200_0.1_0.7_6,Delorme,750,0.396706667,0.405,0.030716287,0.7,0.1,0.312,0.304,0.136,0.248,0.009333333,3.47,1.47
BPP_750_200_0.1_0.7_7,Delorme,750,0.396626667,0.4,0.031083087,0.7,0.1,0.324,0.277333333,0.133333333,0.265333333,0.009333333,2.53,1.53
BPP_750_200_0.1_0.7_8,Delorme,750,0.39978,0.39,0.028931118,0.7,0.1,0.325333333,0.281333333,0.16,0.233333333,0.010666667,2.165,2.165
BPP_750_200_0.1_0.7_9,Delorme,750,0.403233333,0.405,0.031328246,0.7,0.1,0.341333333,0.284,0.114666667,0.26,0.006666667,4.575,0.575
BPP_750_200_0.1_0.8_0,Delorme,750,0.443333333,0.45,0.041148622,0.8,0.1,0.410666667,0.241333333,0.117333333,0.230666667,0.009333333,2.5,1.5
BPP_750_200_0.1_0.8_1,Delorme,750,0.441166667,0.43,0.042024006,0.8,0.1,0.398666667,0.256,0.104,0.241333333,0.004,3.125,1.125
BPP_750_200_0.1_0.8_2,Delorme,750,0.442386667,0.4475,0.043955037,0.8,0.1,0.424,0.218666667,0.116,0.241333333,0.006666667,2.21,1.21
BPP_750_200_0.1_0.8_3,Delorme,750,0.436913333,0.42,0.041916772,0.8,0.1,0.396,0.238666667,0.134666667,0.230666667,0.008,2.315,2.315
BPP_750_200_0.1_0.8_4,Delorme,750,0.452033333,0.45,0.043068832,0.8,0.1,0.434666667,0.244,0.097333333,0.224,0.008,2.975,1.975
BPP_750_200_0.1_0.8_5,Delorme,750,0.456486667,0.45,0.040424423,0.8,0.1,0.432,0.264,0.104,0.2,0.009333333,1.635,2.635
BPP_750_200_0.1_0.8_6,Delorme,750,0.44926,0.45,0.041731686,0.8,0.1,0.417333333,0.245333333,0.116,0.221333333,0.009333333,3.055,3.055
BPP_750_200_0.1_0.8_7,Delorme,750,0.448613333,0.45,0.04221601,0.8,0.1,0.434666667,0.224,0.112,0.229333333,0.010666667,2.54,1.54
BPP_750_200_0.1_0.8_8,Delorme,750,0.448693333,0.46,0.040885693,0.8,0.1,0.426666667,0.236,0.114666667,0.222666667,0.008,3.48,1.48
BPP_750_200_0.1_0.8_9,Delorme,750,0.45048,0.45,0.042565836,0.8,0.1,0.434666667,0.218666667,0.122666667,0.224,0.005333333,3.14,2.14
BPP_750_200_0.2_0.7_0,Delorme,750,0.450586667,0.455,0.021534122,0.7,0.2,0.410666667,0.298666667,0.192,0.098666667,0,6.06,6.06
BPP_750_200_0.2_0.7_1,Delorme,750,0.455226667,0.46,0.020656215,0.7,0.2,0.422666667,0.326666667,0.146666667,0.104,0,5.58,5.58
BPP_750_200_0.2_0.7_2,Delorme,750,0.452293333,0.45,0.020917941,0.7,0.2,0.377333333,0.365333333,0.166666667,0.090666667,0,4.78,5.78
BPP_750_200_0.2_0.7_3,Delorme,750,0.45342,0.445,0.02098147,0.7,0.2,0.392,0.357333333,0.153333333,0.097333333,0,4.935,3.935
BPP_750_200_0.2_0.7_4,Delorme,750,0.451093333,0.4575,0.020700338,0.7,0.2,0.406666667,0.332,0.161333333,0.1,0,6.68,5.68
BPP_750_200_0.2_0.7_5,Delorme,750,0.44936,0.455,0.020271124,0.7,0.2,0.401333333,0.350666667,0.142666667,0.105333333,0,6.98,2.98
BPP_750_200_0.2_0.7_6,Delorme,750,0.460346667,0.4525,0.02170528,0.7,0.2,0.421333333,0.332,0.16,0.086666667,0,4.74,3.74
BPP_750_200_0.2_0.7_7,Delorme,750,0.45602,0.455,0.020033326,0.7,0.2,0.424,0.333333333,0.150666667,0.092,0,5.985,4.985
BPP_750_200_0.2_0.7_8,Delorme,750,0.44768,0.445,0.020811618,0.7,0.2,0.377333333,0.369333333,0.137333333,0.116,0,5.24,3.24
BPP_750_200_0.2_0.7_9,Delorme,750,0.457246667,0.4675,0.021388586,0.7,0.2,0.417333333,0.334666667,0.130666667,0.117333333,0,5.065,3.065
BPP_750_200_0.2_0.8_0,Delorme,750,0.49478,0.495,0.030165718,0.8,0.2,0.481333333,0.290666667,0.128,0.1,0,3.915,3.915
BPP_750_200_0.2_0.8_1,Delorme,750,0.50566,0.515,0.029594198,0.8,0.2,0.516,0.265333333,0.150666667,0.068,0,12.755,12.755
BPP_750_200_0.2_0.8_2,Delorme,750,0.504526667,0.51,0.032570009,0.8,0.2,0.513333333,0.257333333,0.126666667,0.102666667,0,9.605,9.605
BPP_750_200_0.2_0.8_3,Delorme,750,0.5008,0.51,0.031442893,0.8,0.2,0.510666667,0.262666667,0.114666667,0.112,0,12.4,12.4
BPP_750_200_0.2_0.8_4,Delorme,750,0.507953333,0.51,0.031365911,0.8,0.2,0.508,0.277333333,0.121333333,0.093333333,0,13.035,13.035
BPP_750_200_0.2_0.8_5,Delorme,750,0.50452,0.51,0.031523703,0.8,0.2,0.513333333,0.261333333,0.114666667,0.110666667,0,14.61,14.61
BPP_750_200_0.2_0.8_6,Delorme,750,0.496933333,0.5,0.030141662,0.8,0.2,0.498666667,0.278666667,0.129333333,0.093333333,0,7.3,7.3
BPP_750_200_0.2_0.8_7,Delorme,750,0.482213333,0.475,0.028192168,0.8,0.2,0.446666667,0.301333333,0.164,0.088,0,3.34,3.34
BPP_750_200_0.2_0.8_8,Delorme,750,0.508873333,0.51,0.029464631,0.8,0.2,0.513333333,0.298666667,0.114666667,0.073333333,0,13.345,13.345
BPP_750_200_0.2_0.8_9,Delorme,750,0.496486667,0.49,0.031302756,0.8,0.2,0.470666667,0.305333333,0.114666667,0.109333333,0,5.635,5.635
BPP_750_300_0.1_0.7_0,Delorme,750,0.399666667,0.4,0.029253593,0.7,0.1,0.337333333,0.26,0.165333333,0.237333333,0.005333333,2.25,1.25
BPP_750_300_0.1_0.7_1,Delorme,750,0.406071111,0.413333333,0.03044969,0.7,0.1,0.350666667,0.268,0.126666667,0.254666667,0.006666667,2.4466667,1.4466667
BPP_750_300_0.1_0.7_2,Delorme,750,0.407102222,0.408333333,0.03151341,0.7,0.1,0.353333333,0.268,0.128,0.250666667,0.004,2.6733333,1.6733333
BPP_750_300_0.1_0.7_3,Delorme,750,0.406502222,0.413333333,0.031201499,0.7,0.1,0.356,0.254666667,0.133333333,0.256,0.002666667,3.1233333,2.1233333
BPP_750_300_0.1_0.7_4,Delorme,750,0.39556,0.4,0.029869042,0.7,0.1,0.332,0.266666667,0.136,0.265333333,0.005333333,2.33,1.33
BPP_750_300_0.1_0.7_5,Delorme,750,0.400395556,0.401666667,0.028602051,0.7,0.1,0.334666667,0.292,0.129333333,0.244,0.006666667,2.7033333,3.7033333
BPP_750_300_0.1_0.7_6,Delorme,750,0.399217778,0.395,0.031896692,0.7,0.1,0.330666667,0.269333333,0.134666667,0.265333333,0.008,2.5866667,1.5866667
BPP_750_300_0.1_0.7_7,Delorme,750,0.395453333,0.393333333,0.028429091,0.7,0.1,0.298666667,0.309333333,0.141333333,0.250666667,0.008,2.41,1.41
BPP_750_300_0.1_0.7_8,Delorme,750,0.400186667,0.396666667,0.02956121,0.7,0.1,0.334666667,0.277333333,0.136,0.252,0.005333333,3.86,2.86
BPP_750_300_0.1_0.7_9,Delorme,750,0.400213333,0.396666667,0.029713703,0.7,0.1,0.330666667,0.281333333,0.14,0.248,0.006666667,2.84,1.84
BPP_750_300_0.1_0.8_0,Delorme,750,0.450351111,0.453333333,0.041996069,0.8,0.1,0.426666667,0.225333333,0.124,0.224,0.006666667,2.2366667,2.2366667
BPP_750_300_0.1_0.8_1,Delorme,750,0.441617778,0.45,0.040609768,0.8,0.1,0.417333333,0.232,0.113333333,0.237333333,0.005333333,2.7866667,1.7866667
BPP_750_300_0.1_0.8_2,Delorme,750,0.456093333,0.461666667,0.039912723,0.8,0.1,0.437333333,0.237333333,0.117333333,0.208,0.002666667,1.93,1.93
BPP_750_300_0.1_0.8_3,Delorme,750,0.441346667,0.448333333,0.041678498,0.8,0.1,0.417333333,0.218666667,0.130666667,0.233333333,0.009333333,2.99,1.99
BPP_750_300_0.1_0.8_4,Delorme,750,0.45016,0.453333333,0.041541574,0.8,0.1,0.433333333,0.214666667,0.136,0.216,0.004,2.38,1.38
BPP_750_300_0.1_0.8_5,Delorme,750,0.448733333,0.446666667,0.042121136,0.8,0.1,0.436,0.218666667,0.117333333,0.228,0.005333333,2.45,2.45
BPP_750_300_0.1_0.8_6,Delorme,750,0.451182222,0.453333333,0.039732558,0.8,0.1,0.421333333,0.248,0.133333333,0.197333333,0.008,2.6133333,2.6133333
BPP_750_300_0.1_0.8_7,Delorme,750,0.443302222,0.443333333,0.039983806,0.796666667,0.1,0.398666667,0.257333333,0.113333333,0.230666667,0.002666667,2.5233333,3.5233333
BPP_750_300_0.1_0.8_8,Delorme,750,0.448791111,0.446666667,0.040400553,0.8,0.1,0.418666667,0.242666667,0.133333333,0.205333333,0.005333333,2.4066667,3.4066667
BPP_750_300_0.1_0.8_9,Delorme,750,0.440613333,0.44,0.041319861,0.8,0.1,0.398666667,0.246666667,0.124,0.230666667,0.004,2.54,3.54
BPP_750_300_0.2_0.7_0,Delorme,750,0.445537778,0.446666667,0.021495407,0.7,0.2,0.393333333,0.322666667,0.166666667,0.117333333,0,5.8466667,5.8466667
BPP_750_300_0.2_0.7_1,Delorme,750,0.454551111,0.453333333,0.021468532,0.7,0.2,0.408,0.326666667,0.168,0.097333333,0,6.0866667,6.0866667
BPP_750_300_0.2_0.7_2,Delorme,750,0.457084444,0.458333333,0.020670759,0.7,0.2,0.416,0.334666667,0.153333333,0.096,0,6.1866667,5.1866667
BPP_750_300_0.2_0.7_3,Delorme,750,0.442213333,0.436666667,0.021361946,0.7,0.2,0.376,0.321333333,0.193333333,0.109333333,0,5.34,5.34
